10090000;;"Berliner Volksbank Fil Rheinsberg";16831;"Rheinsberg";91001;6
10090000;;"Berliner Volksbank Fil Velten";16727;"Velten";91001;6
10090000;;"Volksbank Potsdam Zndl d Berliner Volksbank";14467;"Potsdam";91001;6
10090300;"GENODEF1BSB";"Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer";13353;"Berlin";;9
10090603;"DAAEDED1003";"apoBank";10593;"Berlin";91006;"A4"
10090603;"DAAEDED1042";"apoBank";19061;"Schwerin, Meckl";91006;"A4"
10090603;"DAAEDED1043";"apoBank";1099;"Dresden";91006;"A4"
10090603;"DAAEDED1041";"apoBank";4129;"Leipzig";91006;"A4"
10090603;"DAAEDED1049";"apoBank";9111;"Chemnitz, Sachs";91006;"A4"
10090603;"DAAEDED1045";"apoBank";99084;"Erfurt";91006;"A4"
10090603;"DAAEDED1046";"apoBank";39104;"Magdeburg";91006;"A4"
10090603;"DAAEDED1048";"apoBank";14467;"Potsdam";91006;"A4"
10090603;;"apoBank";18057;"Rostock";91006;"A4"
10090900;"GENODEF1P01";"PSD Bank Berlin-Brandenburg";12154;"Berlin";91008;91
10110300;"MACODEB1XXX";"Bankhaus Dr. Masel";14004;"Berlin";26240;9
10110400;"IBBBDEBBXXX";"Investitionsbank Berlin";10702;"Berlin";;9
10110600;"QUBKDEBBXXX";"quirin bank";10711;"Berlin";25207;17
10120100;"WELADED1WBB";"Weberbank";10893;"Berlin";51012;94
10120600;"GEMKDE21BER";"Santander Consumer Bank";60313;"Frankfurt am Main";25007;41
10120760;"HYVEDEM1079";"UniCredit Bank - HypoVereinsbank Ndl 260 BIn";85609;"Aschheim";;99
10120800;"VONEDE33BLN";"VON ESSEN Bankgesellschaft";10719;"Berlin";26037;9
10120900;"GENODEF1ABC";"readybank";10117;"Berlin";98086;9
10120900;;"readybank";60313;"Frankfurt am Main";98086;9
10120999;"REDYDEB1XXX";"readybank Gf GAA";10117;"Berlin";;9
10130600;"ISBKDEFXBER";"Isbank Fil Berlin";13303;"Berlin";29835;6
10130800;"BIWBDE33XXX";"BIW Bank";47877;"Willich";;1
10310600;"TRDADEB1XXX";"Tradegate Wertpapierhandelsbank Berlin";10711;"Berlin";;9
12016836;"KFWIDEFF100";"KfW Kreditanstalt für Wiederaufbau";10117;"Berlin";;9
12030000;"BYLADEM1001";"Deutsche Kreditbank Berlin";10117;"Berlin";51011;0
12030000;;"Deutsche Kreditbank";9111;"Chemnitz, Sachs";51011;0
12030000;;"Deutsche Kreditbank";4109;"Leipzig";51011;0
12030000;;"Deutsche Kreditbank";1069;"Dresden";51011;0
12030000;;"Deutsche Kreditbank";98527;"Suhl";51011;0
12030000;;"Deutsche Kreditbank";7545;"Gera";51011;0
12030000;;"Deutsche Kreditbank";99084;"Erfurt";51011;0
12030000;;"Deutsche Kreditbank";6122;"Halle (Saale)";51011;0
12030000;;"Deutsche Kreditbank";39104;"Magdeburg";51011;0
12030000;;"Deutsche Kreditbank";3046;"Cottbus";25690;0
12030000;;"Deutsche Kreditbank";15230;"Frankfurt (Oder)";51011;0
12030000;;"Deutsche Kreditbank";14471;"Potsdam";51011;0
12030000;;"Deutsche Kreditbank";17034;"Neubrandenburg, Meckl";51011;0
12030000;;"Deutsche Kreditbank";19053;"Schwerin, Meckl";51011;0
12030000;;"Deutsche Kreditbank";18057;"Rostock";25690;0
12030000;;"Deutsche Kreditbank (Gf P2)";10117;"Berlin";25690;0
12030000;;"Deutsche Kreditbank (Gf P3)";10117;"Berlin";51100;0
12030900;"MEFIDEMM100";"Merck Finck & Co";10109;"Berlin";26249;10
12040000;"COBADEBB120";"Commerzbank Berlin Ost";10891;"Berlin";24120;13
12050555;"NOLADE21DVS";"NLB FinanzIT";10836;"Berlin";;9
12060000;"GENODEFF120";"DZ BANK";10001;"Berlin";;9
12070000;"DEUTDEBB160";"Deutsche Bank Ld Brandenburg";14405;"Potsdam";27704;63
12070000;"DEUTDEBB172";"Deutsche Bank";16252;"Bad Freienwalde (Oder)";27704;63
12070000;"DEUTDEBB122";"Deutsche Bank";16311;"Bernau bei Berlin";27704;63
12070000;"DEUTDEBB161";"Deutsche Bank";14776;"Brandenburg an der Havel";27704;63
12070000;"DEUTDEBB180";"Deutsche Bank";3046;"Cottbus";27704;63
12070000;"DEUTDEBB173";"Deutsche Bank";16225;"Eberswalde";27704;63
12070000;"DEUTDEBB174";"Deutsche Bank";15873;"Eisenhüttenstadt";27704;63
12070000;"DEUTDEBB182";"Deutsche Bank";3232;"Finsterwalde";27704;63
12070000;"DEUTDEBB170";"Deutsche Bank";15203;"Frankfurt (Oder)";27704;63
12070000;"DEUTDEBB175";"Deutsche Bank";15501;"Fürstenwalde /Spree";27704;63
12070000;"DEUTDEBB187";"Deutsche Bank";14902;"Jöterbog";27704;63
12070000;"DEUTDEBB121";"Deutsche Bank";15701;"Königs Wusterhausen";27704;63
12070000;"DEUTDEBB163";"Deutsche Bank";16856;"Kyritz, Prignitz";27704;63
12070000;"DEUTDEBB123";"Deutsche Bank";16801;"Neuruppin";27704;63
12070000;"DEUTDEBB120";"Deutsche Bank";16502;"Oranienburg";27704;63
12070000;;"Deutsche Bank";10883;"Berlin";27704;63
12070000;"DEUTDEBB166";"Deutsche Bank";16921;"Pritzwalk";27704;63
12070000;"DEUTDEBB167";"Deutsche Bank";14712;"Rathenow";27704;63
12070000;"DEUTDEBB176";"Deutsche Bank";16285;"Schwedt /Oder";27704;63
12070000;"DEUTDEBB177";"Deutsche Bank";15301;"Seelow";27704;63
12070000;"DEUTDEBB185";"Deutsche Bank";1968;"Senftenberg, NL";27704;63
12070000;"DEUTDEBB186";"Deutsche Bank";3122;"Spremberg, NL";27704;63
12070000;"DEUTDEBB189";"Deutsche Bank";2931;"Weißwasser /O.L.";27704;63
12070000;"DEUTDEBB183";"Deutsche Bank";3161;"Guben";27704;63
12070000;"DEUTDEBB169";"Deutsche Bank";16901;"Wittstock, Dosse";27704;63
12070000;"DEUTDEBB124";"Deutsche Bank";15801;"Zossen b Berlin";27704;63
12070000;"DEUTDEBB171";"Deutsche Bank";16278;"Angermünde";27704;63
12070000;"DEUTDEBB162";"Deutsche Bank";14612;"Falkensee";27704;63
12070000;"DEUTDEBB181";"Deutsche Bank";3149;"Forst (Lausitz)";27704;63
12070000;"DEUTDEBB125";"Deutsche Bank";16761;"Hennigsdorf";27704;63
12070000;"DEUTDEBB188";"Deutsche Bank";14943;"Luckenwalde";27704;63
12070000;"DEUTDEBB164";"Deutsche Bank";14974;"Ludwigsfelde";27704;63
12070000;"DEUTDEBB184";"Deutsche Bank";15907;"Lübben (Spreewald)";27704;63
12070000;"DEUTDEBB126";"Deutsche Bank";1987;"Schwarzheide";27704;63
12070000;"DEUTDEBB178";"Deutsche Bank";15344;"Strausberg";27704;63
12070000;"DEUTDEBB127";"Deutsche Bank";14513;"Teltow";27704;63
12070000;"DEUTDEBB168";"Deutsche Bank";14542;"Werder (Havel)";27704;63
12070000;"DEUTDEBB165";"Deutsche Bank";14641;"Nauen, Havelland";27704;63
12070024;"DEUTDEDB160";"Deutsche Bank Privat und Geschäftskunden";14405;"Potsdam";21704;63
12070024;"DEUTDEDB171";"Deutsche Bank Privat und Geschäftskunden";16278;"Angermünde";21704;63
12070024;"DEUTDEDB172";"Deutsche Bank Privat und Geschäftskunden";16252;"Bad Freienwalde (Oder)";21704;63
12070024;"DEUTDEDB122";"Deutsche Bank Privat und Geschäftskunden";16311;"Bernau bei Berlin";21704;63
